human,regen1,regen2,sim_llm_score,sim_human_score
5일 중소기업중앙회에 따르면 지난달 15∼24일 중소기업 500곳을 대상으로 실시한 ‘중소기업 경영애로 및 2022년 하반기 경기전망조사’ 결과 하반기 경기전망지수 SBHI는 87.6으로 지난해 하반기 91.6 보다 4.0포인트 p 하락했으며 제조업의 경우 펄프·종이 및 종이제품업 54.2 섬유제품업 54.2 전기장비업 68.2은 경기가 악화될 것으로 내다봤고 기타 운송장비업 127.3 가죽·가방 및 신발업 104.6 은 경기가 호전될 것으로 전망했다.,"5일 중소기업중앙회에 따르면, 지난달 15∼24일 중소기업 500곳을 대상으로 실시한 ‘중소기업 경영애로 및 2022년 하반기 경기전망조사’ 결과, 하반기 경기전망지수 SBHI는 87.6으로 지난해 하반기 91.6보다 4.0포인트 하락했으며, 제조업의 경우 펄프·종이 및 종이제품업 54.2, 섬유제품업 54.2, 전기장비업 68.2은 경기가 악화될 것으로 내다봤고, 기타 운송장비업 127.3, 가죽·가방 및 신발업 104.6은 경기가 호전될 것으로 전망했다.","5일 중소기업중앙회에 따르면, 지난달 15∼24일 중소기업 500곳을 대상으로 실시한 ‘중소기업 경영애로 및 2022년 하반기 경기전망조사’ 결과, 하반기 경기전망지수 SBHI는 87.6으로 지난해 하반기 91.6보다 4.0포인트 하락했으며, 제조업의 경우 펄프·종이 및 종이제품업 54.2, 섬유제품업 54.2, 전기장비업 68.2은 경기가 악화될 것으로 내다봤고, 기타 운송장비업 127.3, 가죽·가방 및 신발업 104.6은 경기가 호전될 것으로 전망했습니다.",-0.1415925770998001,-0.42897823452949524
"사회적 거리두기로 인해 한동안 가게 운영에 어려움을 겪던 소상공인들이 식당 등의 손님 예약과 관리, 의류매장 신상 사입 세금 신고 등 분야별 곳곳에서 일손 부족 사장님들을 돕고 있으며 최근 식재료값 폭등을 비롯한 악재에 또 다시 시달리고 있지만 오랜만에 손님맞이 기대에 부풀어 있다.","사회적 거리두기로 인해 한동안 가게 운영에 어려움을 겪던 소상공인들이 식당 등의 손님 예약과 관리, 의류매장 신상 사입 세금 신고 등 분야별 곳곳에서 일손 부족 사장님들을 돕고 있으며 최근 식재료값 폭등을 비롯한 악재에 또 다시 시달리고 있지만 오랜만에 손님맞이 기대에 부풀어 있다.","사회적 거리두기로 인해 한동안 가게 운영에 어려움을 겪던 소상공인들이 식당 등의 손님 예약과 관리, 의류매장 신상 사입 세금 신고 등 분야별 곳곳에서 일손 부족 사장님들을 돕고 있으며 최근 식재료값 폭등을 비롯한 악재에 또 다시 시달리고 있지만 오랜만에 손님맞이 기대에 부풀어 있다.",-0.10363908857107162,-0.10363908857107162
한국경영차총협회 경총 는 5일 통계청 경제활동인구조사를 바탕으로 작성한 지난 5년간 고용 흐름의 3가지 특징과 시사점 보고서에서 최근 5년간 2017년 1분기∼2022년 1분기 고용 양극화와 노동력 유휴화가 심화하고 자영업 부문의 구조조정이 진행됐다는 분석을 하였다.,"한국경영차총협회 경총은 5일 통계청 경제활동인구조사를 바탕으로 작성한 '지난 5년간 고용 흐름의 3가지 특징과 시사점' 보고서에서, 최근 5년간 2017년 1분기부터 2022년 1분기까지 고용 양극화와 노동력 유휴화가 심화하고 자영업 부문의 구조조정이 진행되었다는 분석을 하였습니다.","한국경영차총협회 경총은 5일 통계청 경제활동인구조사를 바탕으로 작성한 '지난 5년간 고용 흐름의 3가지 특징과 시사점' 보고서에서, 최근 5년간 2017년 1분기부터 2022년 1분기까지 고용 양극화와 노동력 유휴화가 심화하고 자영업 부문의 구조조정이 진행되었다는 분석을 했습니다.",-0.25455737113952637,-1.1806007623672485
5일 모빌리티 업계에 따르면 MBK파트너스가 카카오모빌리티 경영권 인수를 위한 실사에 착수한 가운데 카카오가 카카오모빌리티 지분을 최대한 가지고 매각 후 카카오와 사업 협력을 이어가면서 직원 반발을 해결할 것이라는 예측이 나오고 있으나 카카오 계열사 전체 노조 크루유니언은 기존 입장을 고수한다는 방침이다.,"5일 모빌리티 업계에 따르면 MBK파트너스가 카카오모빌리티 경영권 인수를 위한 실사에 착수한 가운데, 카카오가 카카오모빌리티 지분을 최대한 보유한 후 매각하고 카카오와의 사업 협력을 이어가며 직원 반발을 해결할 것으로 예측되지만, 카카오 계열사 전체 노조 크루유니언은 기존 입장을 고수할 계획이다.","5일 모빌리티 업계에 따르면 MBK파트너스가 카카오모빌리티 경영권 인수를 위한 실사에 착수한 가운데, 카카오가 카카오모빌리티 지분을 최대한 보유한 후 매각하고 카카오와의 사업 협력을 이어가며 직원 반발을 해결할 것으로 예측되지만, 카카오 계열사 전체 노조 크루유니언은 기존 입장을 고수할 계획이다.",-0.12961828708648682,-1.0140998363494873
NH농협생명은 4일 세종시 장군면 소재 농협생명 세종교육원에서 최민호 세종시장으로부터 지난해 9월부터 올해 4월까지 약 8개월 간 생활치료센터로 운영되어 코로나19로 인한 병상 부족 문제를 해결하기 위해 경증환자를 격리시켜 생활과 치료를 지원한 시설인 생활치료센터로 운영되어 국민의 건강과 안전에 기여하고 사회적 책임을 다한 공로가 인정된 곳에 수여되는 감사패를 받았다고 5일 밝혔다.,"NH농협생명은 4일 세종시 장군면에 위치한 농협생명 세종교육원에서 최민호 세종시장으로부터, 지난해 9월부터 올해 4월까지 약 8개월 동안 생활치료센터로 운영되어 코로나19로 인한 병상 부족 문제를 해결하기 위해 경증환자를 격리시켜 생활과 치료를 지원한 시설인 생활치료센터로 운영되어 국민의 건강과 안전에 기여하고 사회적 책임을 다한 공로가 인정된 곳에 수여되는 감사패를 받았다고 5일 밝혔다.","NH농협생명은 4일 세종시 장군면에 위치한 농협생명 세종교육원에서 최민호 세종시장으로부터, 지난해 9월부터 올해 4월까지 약 8개월 동안 생활치료센터로 운영되어 코로나19로 인한 병상 부족 문제를 해결하기 위해 경증환자를 격리시켜 생활과 치료를 지원한 시설인 생활치료센터로 운영되어 국민의 건강과 안전에 기여하고 사회적 책임을 다한 공로가 인정된 곳에 수여되는 감사패를 받았다고 5일 밝혔습니다.",-0.22902292013168335,-0.3256083130836487
보건계열 광고회사 HS애드가 기획하고 제작한 ‘나는 네가 노담이면 좋겠어’ 캠페인이 실제 마케팅 성과에 얼마나 기여했는지 캠페인의 효과적 측면을 평가하는 세계적인 광고 어워드인 ‘2022 에피 어워드’에서 최고상인 그랜드 에피 Grand EFFIE 를 수상했으며 이 밖에도 골드 2개 실버 2개 브론즈 2개 등 총 7개의 상을 거머쥐며 가장 높은 점수를 받아 ‘올해의 광고회사’로 선정됐다.,"보건계열 광고회사 HS애드가 기획하고 제작한 ‘나는 네가 노담이면 좋겠어’ 캠페인이 실제 마케팅 성과에 얼마나 기여했는지 캠페인의 효과적 측면을 평가하는 세계적인 광고 어워드인 ‘2022 에피 어워드’에서 최고상인 그랜드 에피 Grand EFFIE를 수상했으며, 이 밖에도 골드 2개, 실버 2개, 브론즈 2개 등 총 7개의 상을 거머쥐었고, 가장 높은 점수를 받아 ‘올해의 광고회사’로 선정되었습니다.","보건계열 광고회사 HS애드가 기획하고 제작한 ‘나는 네가 노담이면 좋겠어’ 캠페인이 실제 마케팅 성과에 얼마나 기여했는지 캠페인의 효과적 측면을 평가하는 세계적인 광고 어워드인 ‘2022 에피 어워드’에서 최고상인 그랜드 에피 Grand EFFIE를 수상했으며, 이 밖에도 골드 2개, 실버 2개, 브론즈 2개 등 총 7개의 상을 거머쥐었고, 가장 높은 점수를 받아 ‘올해의 광고회사’로 선정되었습니다.",-0.17427709698677063,-0.5096666812896729
1일토토부가 한국공항공사와 공동개최한 공항 혁신 국제포럼은 4차 산업혁명 기술의 적용 및 미래 항공모빌리티 도입 등 공항의 영향과 발전 방향을 논의하기 위해 열렸으며 영국과 독일 일본 등 주요 공항 관계자들과 엠브라에르 EMBRAER 사 등 국내외 전문가들이 참석했다.,"1일토토부가 한국공항공사와 공동으로 개최한 공항 혁신 국제포럼은 4차 산업혁명 기술의 적용 및 미래 항공모빌리티 도입 등 공항의 영향과 발전 방향을 논의하기 위해 열렸으며, 영국, 독일, 일본 등 주요 공항 관계자들과 엠브라에르 EMBRAER 사 등 국내외 전문가들이 참석했습니다.","1일토토부가 한국공항공사와 공동으로 개최한 공항 혁신 국제포럼은 4차 산업혁명 기술의 적용 및 미래 항공모빌리티 도입 등 공항의 영향과 발전 방향을 논의하기 위해 열렸으며, 영국, 독일, 일본 등 주요 공항 관계자들과 엠브라에르 EMBRAER 사 등 국내외 전문가들이 참석했습니다.",-0.16730549931526184,-0.47536224126815796
보험마련의 자기차량손해담보 일명 자차보험에 가입했다면 보험료 할증 없이 침수 피해를 보상받을 수 있고 침수 피해 자동차보험으로 자동차보험으로 보상받을 수 있을까 있을까라는 질문에 리포트 자동차보험의 자기차량손해담보 일명 자차보험에 가입했다면 보험료 할증 없이 침수 피해를 보상받을 수 있고 다만 보상이 어려운 경우도 있다고 한다.,"자차보험에 가입한 경우 보험료를 할증 없이 침수 피해를 보상받을 수 있으며, 다만 보상이 어려운 경우도 있다고 한다.","자차보험에 가입한 경우 보험료를 할증 없이 침수 피해를 보상받을 수 있으나, 보상이 어려운 경우도 있다고 합니다.",-0.6122952103614807,-1.7350174188613892
"5일 5일 산업통상자원부에 따르면 정부는 2030년까지 에너지 내 원전 발전 발전 비중을 30% 이상으로 확대하기로 했는데, 러시아·우크라이나 전쟁 등으로 글로벌 에너지 공급망이 불안해지자 주요국들은 국가안보 강화 차원에서 에너지 정책을 재설정하는 추세이고 국내에서는 2030년까지 온실가스 배출량을 2018년 대비 40% 감축하고 2050년에는 순배출량 0 넷제로 를 달성하는 목표가 설정되어 있는 상태다.","5일 산업통상자원부에 따르면 정부는 2030년까지 에너지 내 원전 발전 비중을 30% 이상으로 확대하기로 했는데, 러시아·우크라이나 전쟁 등으로 글로벌 에너지 공급망이 불안해지자 주요국들은 국가안보 강화 차원에서 에너지 정책을 재설정하는 추세이며 국내에서는 2030년까지 온실가스 배출량을 2018년 대비 40% 감축하고 2050년에는 순배출량 0 넷제로를 달성하는 목표가 설정되어 있는 상태다.","5일 산업통상자원부에 따르면 정부는 2030년까지 에너지 내 원전 발전 비중을 30% 이상으로 확대하기로 결정했으며, 글로벌 에너지 공급망이 불안해지는 상황에서 주요국들은 국가안보 강화 차원에서 에너지 정책을 재설정하는 추세이고 국내에서는 2030년까지 온실가스 배출량을 2018년 대비 40% 감축하고 2050년에는 순배출량 0 넷제로를 달성하는 목표가 설정되어 있는 상태이다.",-0.43557673692703247,-0.19440369307994843
넷플릭스가 야심차게 내놓은 ‘종이의집 공동경제구역’이 시시하게 끝났는데 올해 들어 애플리케이션 앱 이용자 수가 130만명이나 줄어들고 올해 들어 애플리케이션 앱 이용자 수가 130만명이나 줄어들면서 이분도 못 살린 넷플릭스 결국...”넷플릭스가 야심차게 내놓은 ‘종이의집 공동경제구역’이 시시하게 끝났다.,"넷플릭스가 야심차게 내놓은 ‘종이의집 공동경제구역’이 시시하게 끝났는데, 올해 들어 애플리케이션 앱 이용자 수가 130만명이나 줄어들면서 이분도 못 살린 넷플릭스 결국...”넷플릭스가 야심차게 내놓은 ‘종이의집 공동경제구역’이 시시하게 끝났다.","넷플릭스가 야심차게 내놓은 ‘종이의집 공동경제구역’이 시시하게 끝났는데, 올해 들어 애플리케이션 앱 이용자 수가 130만명이나 줄어들면서 이분도 못 살린 넷플릭스 결국... 넷플릭스가 야심차게 내놓은 ‘종이의집 공동경제구역’이 시시하게 끝났다.",-0.33436447381973267,-0.5402981042861938
지난일 금융권에 따르면 금감원은 지난달 23일 우리은행에 이어 30일 신한은행의 지점에서 발생한 거액의 외환 이상 거래에 대해 수시 조사에 나섰고 자금세탁 방지법과 외환 거래법 위반 여부를 집중적으로 조사중이며 자금세탁 방지법상 신고 및 보고 의무를 이행했는지와 외국환거래법상 외환 송금 처리 과정에 문제가 없는지 등도 파악하기로 했다.,"금융권에 따르면, 금감원은 지난달 23일 우리은행에 이어 30일 신한은행의 지점에서 발생한 거액의 외환 이상 거래에 대해 수시 조사에 나섰고, 자금세탁 방지법과 외환 거래법 위반 여부를 집중적으로 조사 중이며, 자금세탁 방지법상 신고 및 보고 의무를 이행했는지와 외국환거래법상 외환 송금 처리 과정에 문제가 없는지 등도 파악하기로 했습니다.","금융권에 따르면, 금감원은 지난달 23일 우리은행에 이어 30일 신한은행의 지점에서 발생한 거액의 외환 이상 거래에 대해 수시 조사에 나섰고, 자금세탁 방지법과 외환 거래법 위반 여부를 집중적으로 조사 중이며, 자금세탁 방지법상 신고 및 보고 의무를 이행했는지와 외국환거래법상 외환 송금 처리 과정에 문제가 없는지 등도 파악 중입니다.",-0.31410884857177734,-0.4320673644542694
쌍용자동차는 지난 3월 이후 4개월 연속 8000대 판매를 넘어섰지만 반도체 등 부품 수급 제약으로 인해 전년 동월 대비로는 5.8% 감소했다.,"쌍용자동차는 지난 3월 이후 4개월 연속 8000대 이상을 판매해왔지만, 반도체 등 부품 수급 제약으로 인해 전년 동월 대비 5.8% 감소했습니다.","쌍용자동차는 지난 3월 이후 4개월 연속 8000대 이상을 판매해왔지만, 반도체 등 부품 수급 제약으로 인해 전년 동월 대비 5.8% 감소했습니다.",-0.1901993304491043,-1.2954918146133423
금곡종합처리장 정부는 1일 쌀 시장 안정을 위해 2021년산 쌀 10만t을 추가 시장격리한다고 밝혔는데 이번 추가 시장격리는 현재 쌀 소비 부진 등으로 산지 유통업체 재고가 평년보다 많은 상황임을 고려 산지 유통업체가 수확기에 농가 벼를 원활하게 매입할 수 있도록 하기 위한 사전 조치라고 정부는 설명했고 이에 한국종합농업단체협의회는 즉각 환영한다는 입장을 내놨다.,"금곡종합처리장 정부는 1일 쌀 시장 안정을 위해 2021년산 쌀 10만t을 추가 시장격리한다고 밝혔으며, 이번 추가 시장격리는 현재 쌀 소비 부진 등으로 산지 유통업체 재고가 평년보다 많은 상황임을 고려하여 산지 유통업체가 수확기에 농가 벼를 원활하게 매입할 수 있도록 하기 위한 사전 조치라고 정부는 설명했고, 한국종합농업단체협의회는 즉각 환영한다는 입장을 내놨다.","금곡종합처리장 정부는 1일 쌀 시장 안정을 위해 2021년산 쌀 10만t을 추가 시장격리한다고 밝혔으며, 이번 추가 시장격리는 현재 쌀 소비 부진 등으로 산지 유통업체 재고가 평년보다 많은 상황임을 고려하여 산지 유통업체가 수확기에 농가 벼를 원활하게 매입할 수 있도록 하기 위한 사전 조치라고 정부는 설명했고, 한국종합농업단체협의회는 즉각 환영한다는 입장을 내놨다.",-0.12679025530815125,-0.29352593421936035
급성장하고 있는 전기차 배터리 시장을 잡기 위한 공격적인 투자가 계속되고 있는 가운데 올 상반기 배터리 회사들이 재원을 어떻게 마련해 어떤 곳에 투자했는지 알아봤다.,"전기차 배터리 시장의 급성장에 대응하기 위해 공격적인 투자가 계속되는 가운데, 올 상반기 배터리 회사들이 어떻게 자금을 조달하고 어디에 투자했는지 조사했다.","전기차 배터리 시장의 급성장에 대응하기 위해 공격적인 투자가 계속되는 가운데, 올 상반기 배터리 회사들이 어떻게 자금을 조달하고 어디에 투자했는지 조사했다.  
→ 전기차 배터리 시장의 급성장에 대응하기 위해 공격적인 투자가 계속되는 가운데, 올 상반기 배터리 회사들이 어떻게 자금을 조달하고 어디에 투자했는지 조사했습니다.",-1.144203782081604,-2.624234914779663
"LG전자는 차량용 인포테인먼트 시스템 자회사 ZKW의 차량용 조명 시스템 합작법인 LG마그나 이파워트레인의 전기차 파워트레인 등 3대 축으로 구성돼 있는데 최근 이들 사업이 고른 성장세를 보여 올 상반기 총 8조원 규모의 신규 프로젝트를 수주했다고 5일 밝혔으며, 이런 기술력을 앞세워 독일 메르세데스 벤츠 AG의 프리미엄 전기차 2022년형 EQS 모델에 플라스틱 올레드 P OLED 기반 인포테인먼트 시스템 등을 공급하는 등 글로벌 주요 완성차 업체들과의 협력을 확대하고 있다.","LG전자는 차량용 인포테인먼트 시스템 자회사 ZKW의 차량용 조명 시스템 합작법인 LG마그나 이파워트레인의 전기차 파워트레인 등 3대 축으로 구성되어 있으며, 최근 이들 사업이 고른 성장세를 보여 올 상반기 총 8조원 규모의 신규 프로젝트를 수주했다고 5일 밝혔다. 또한, 이런 기술력을 앞세워 독일 메르세데스 벤츠 AG의 프리미엄 전기차 2022년형 EQS 모델에 플라스틱 올레드 P OLED 기반 인포테인먼트 시스템 등을 공급하는 등 글로벌 주요 완성차 업체들과의 협력을 확대하고 있다.","LG전자는 차량용 인포테인먼트 시스템 자회사 ZKW의 차량용 조명 시스템 합작법인 LG마그나 이파워트레인의 전기차 파워트레인 등 3대 축으로 구성되어 있으며, 최근 이들 사업이 고른 성장세를 보여 올 상반기 총 8조원 규모의 신규 프로젝트를 수주했다고 5일 밝혔다. 또한, 이런 기술력을 앞세워 독일 메르세데스 벤츠 AG의 프리미엄 전기차 2022년형 EQS 모델에 플라스틱 올레드 P OLED 기반 인포테인먼트 시스템 등을 공급하는 등 글로벌 주요 완성차 업체들과의 협력을 확대하고 있다.",-0.19556169211864471,-0.2823324501514435
국내 선풍기 시장 점유율 40%로 국내 1위인 신일전자는 천장형 천장형 공업형 BLDC 브러시리스 모터 팬 등 총 600여 종에 달하는 다양한 선풍기를 수작업으로 생산하고 있다.,"국내 선풍기 시장에서 40%의 점유율을 보유하고 있는 국내 1위 기업인 신일전자는 천장형, 공업형 BLDC 브러시리스 모터 팬 등 총 600여 종류의 다양한 선풍기를 수작업으로 생산하고 있습니다.","국내 1위 기업인 신일전자는 국내 선풍기 시장에서 40%의 점유율을 보유하며, 천장형, 공업형 BLDC 브러시리스 모터 팬 등 600여 종류의 다양한 선풍기를 수작업으로 생산하고 있습니다.",-0.9748795628547668,-1.6059261560440063
SK브로드밴드는 2020년부터 시청자미디어재단 전국미디어센터협의회 등과 협력해 연 2회 미디어창작콘테스트를 진행하고 있는 가운데 우리동네 ESG 이야기 를 주제로 제4회 미디어창작콘테스트 를 개최한다고 1일 밝혔으며 일반 시민이면 누구나 응모할 수 있고 선정된 작품은 실제 영상으로 제작해 방송한다.,"SK브로드밴드는 2020년부터 시청자미디어재단 전국미디어센터협의회 등과 협력하여 연 2회 미디어창작콘테스트를 진행하고 있으며, 우리동네 ESG 이야기를 주제로 제4회 미디어창작콘테스트를 개최한다고 1일 밝혔습니다. 선정된 작품은 실제 영상으로 제작되어 방송되며, 일반 시민이라면 누구나 응모할 수 있습니다.","SK브로드밴드는 2020년부터 시청자미디어재단 전국미디어센터협의회 등과 협력하여 연 2회 미디어창작콘테스트를 진행하고 있으며, 우리동네 ESG 이야기를 주제로 제4회 미디어창작콘테스트를 개최한다고 1일 밝혔습니다. 선정된 작품은 실제 영상으로 제작되어 방송되며, 일반 시민이라면 누구나 응모할 수 있습니다.",-0.3018944561481476,-0.9198058843612671
1일통상자원부와 관세청이 1일 발표한 ‘2022년 6월 및 상반기 수출입 동향’에 따르면 지난달 수출액은 577억3000만 달러로 전년 동기 대비 5.4% 증가에 그쳐 조업일수 부족과 화물연대 운송거부 때문에 16개월 만에 첫 한 자릿수대로 내려가 수출증가율이 급감했다.,"1일통상자원부와 관세청이 1일 발표한 ‘2022년 6월 및 상반기 수출입 동향’에 따르면, 지난달 수출액은 577억3000만 달러로 전년 동기 대비 5.4% 증가에 그쳤으며, 조업일수 부족과 화물연대 운송거부로 인해 16개월 만에 첫 한 자릿수대로 하락하여 수출증가율이 급격히 감소했습니다.","1일통상자원부와 관세청이 1일 발표한 ‘2022년 6월 및 상반기 수출입 동향’에 따르면, 지난달 수출액은 577억3000만 달러로 전년 동기 대비 5.4% 증가에 그쳤으며, 조업일수 부족과 화물연대 운송거부로 인해 16개월 만에 첫 한 자릿수대로 하락하여 수출증가율이 급격히 감소했습니다.",-0.23552192747592926,-0.8304142951965332
디벨로퍼 골드랜드제이앤제이가 경기 평택시 포승2일반산단 일원에서 오션센트럴비즈를 공급할 예정인 가운데 평택시가 2035 평택시 기본계획을 통해 서부권인 안중과 포승 현덕을 부도심으로 묶어 항만·관광··휴양 기능을 갖춘 국제 핵심 물류 제조 클러스터로 발전시킨다는 계획을 발표하면서 지식산업센터 수요는 더욱 늘어날 것으로 예상된다.,"디벨로퍼 골드랜드제이앤제이가 경기 평택시 포승2일반산단 일원에서 오션센트럴비즈를 공급할 예정인 가운데, 평택시가 2035 평택시 기본계획을 통해 서부권인 안중과 포승 현덕을 부도심으로 묶어 항만, 관광, 휴양 기능을 갖춘 국제 핵심 물류 제조 클러스터로 발전시킨다는 계획을 발표하면서, 지식산업센터 수요는 더욱 늘어날 것으로 예상된다.","디벨로퍼 골드랜드제이앤제이가 경기 평택시 포승2일반산단 일원에서 오션센트럴비즈를 공급할 예정인 가운데, 평택시가 2035 평택시 기본계획을 통해 서부권인 안중과 포승 현덕을 부도심으로 묶어 항만, 관광, 휴양 기능을 갖춘 국제 핵심 물류 제조 클러스터로 발전시킨다는 계획을 발표하면서, 지식산업센터 수요는 더욱 늘어날 것으로 예상된다.",-0.06506586819887161,-0.32320207357406616
"전 세계적으로 상황이 급변했던 상황 속에서 우리는 ‘바이러스 및 이에 대한 면역연구’를 통해 보다 근본적인 대응이 필요하다는 것을 확인했고, 한국바이러스기초연구소 연구진은 재빠르게 관련연구에 착수 백신 접종으로 생성된 기억 T세포가 코로나19 초기형 바이러스는 물론 오미크론 변이주에 대해서도 강한 면역 반응을 보인다는 연구결과를 얻었다.","전 세계적으로 상황이 급변한 가운데, 우리는 '바이러스 및 이에 대한 면역연구'를 통해 보다 근본적인 대응이 필요하다는 것을 확인했고, 한국바이러스기초연구소 연구진은 신속히 관련 연구에 착수하여, 백신 접종으로 생성된 기억 T세포가 코로나19 초기형 바이러스는 물론 오미크론 변이주에 대해서도 강한 면역 반응을 보인다는 연구결과를 얻었습니다.","전 세계적으로 상황이 급변한 가운데, '바이러스 및 이에 대한 면역연구'를 통해 보다 근본적인 대응이 필요하다는 것을 확인했고, 한국바이러스기초연구소 연구진은 신속히 관련 연구에 착수하여, 백신 접종으로 생성된 기억 T세포가 코로나19 초기형 바이러스는 물론 오미크론 변이주에 대해서도 강한 면역 반응을 보인다는 연구결과를 얻었습니다.",-0.17820249497890472,-0.7739052176475525
"이종국 SR 대표이사는 대전조차장역 인근 탈선사고 대책 점검회의를 주재하고 ""이번 사고 대응 결과를 반영하여 고객 관점에서 재점검하고 형식적인 내용은 삭제하고 실제 상황에서 바로 적용할 수 있도록 전면 개편하라”고 지시,SR이 1일 대전조차장역 인근에서 발생한 SRT 제388 열차 탈선사고를 계기로 열차사고 비상대응 메뉴얼을 전면 개편한다고 4일 밝혔으며, 사고로 인한 열차 운행 지연시간과 변경된 열차 운행정보가 고객에게 즉시 전달되지 않아 고객 불편이 커진 만큼 지연 정보를 실시간으로 반영해 안내할 수 있도록 시스템을 보완할 계획이다.","이종국 SR 대표이사는 대전조차장역 인근 탈선사고 대책 점검회의를 주재하며 ""이번 사고 대응 결과를 반영하여 고객 관점에서 재점검하고 형식적인 내용은 삭제하고 실제 상황에서 바로 적용할 수 있도록 전면 개편하라”고 지시했고, SR은 1일 대전조차장역 인근에서 발생한 SRT 제388 열차 탈선사고를 계기로 열차사고 비상대응 메뉴얼을 전면 개편한다고 4일 밝혔으며, 사고로 인한 열차 운행 지연시간과 변경된 열차 운행정보가 고객에게 즉시 전달되지 않아 고객 불편이 커진 만큼 지연 정보를 실시간으로 반영해 안내할 수 있도록 시스템을 보완할 계획이다.","이종국 SR 대표이사는 대전조차장역 인근 탈선사고 대책 점검회의를 주재하며 ""이번 사고 대응 결과를 반영하여 고객 관점에서 재점검하고 형식적인 내용은 삭제하고 실제 상황에서 바로 적용할 수 있도록 전면 개편하라”고 지시했고, SR은 1일 대전조차장역 인근에서 발생한 SRT 제388 열차 탈선사고를 계기로 열차사고 비상대응 메뉴얼을 전면 개편한다고 4일 밝혔으며, 사고로 인한 열차 운행 지연시간과 변경된 열차 운행정보가 고객에게 즉시 전달되지 않아 고객 불편이 커진 만큼 지연 정보를 실시간으로 반영해 안내할 수 있도록 시스템을 보완할 계획이다.",-0.10485343635082245,-0.21364262700080872
6피피 KOSPI 지수가 이전 거래일보다 49.77포인트 2.13% 하락한 2 292.01포인트로 원달러 환율은 전일보다 6원 오른 1 306.30원으로 마감하며 종가가 표시되는 가운데 6일 오후 서울 중구 하나은행 딜링룸 전광판에 코스피 KOSPI 지수가 이전 거래일보다 49.77포인트 2.13% 하락한 2 292.01포인트로 원달러 환율은 전일보다 6원 오른 1 306.30원으로 마감하며 종가가 표시되고 있으며 원달러 환율은 전일보다 6원 오른 1 306.30원으로 마감하며 종가가 표시되고 있다.,"6피피 KOSPI 지수가 이전 거래일보다 49.77포인트(2.13%) 하락한 2,292.01포인트로, 원달러 환율은 전일보다 6원 오른 1,306.30원으로 마감했으며, 6일 오후 서울 중구 하나은행 딜링룸 전광판에는 동일한 내용이 표시되고 있습니다.","6피피 KOSPI 지수가 이전 거래일보다 49.77포인트(2.13%) 하락한 2,292.01포인트로, 원달러 환율은 전일보다 6원 오른 1,306.30원으로 마감했으며, 6일 오후 서울 중구 하나은행 딜링룸 전광판에는 동일한 내용이 표시되고 있습니다.",-0.13196125626564026,-1.4422078132629395
1일 더불어민주당 김한정의원실이 금융감독원에서 제출받은 자료에 따르면 지난 3월 말 현재 KB국민은행 신한은행 우리은행 하나은행 등 4대 은행에서 1년 이상 입출금 거래가 전혀 없는 장기 미거래 예금은 모두 15조 7676억원으로 금융사고가 오랜기간 적발되지 않을 가능성이 있어 장기간 거래가 없는 계좌에 대한 관리를 강화해야 한다는 지적이 나온다.,"1일 더불어민주당 김한정 의원실에 따르면, 금융감독원에서 제출받은 자료에 따르면, 지난 3월 말 현재 KB국민은행, 신한은행, 우리은행, 하나은행 등 4대 은행에서 1년 이상 입출금 거래가 전혀 없는 장기 미거래 예금은 모두 15조 7676억원으로, 금융사고가 오랜 기간 적발되지 않을 가능성이 있어 장기간 거래가 없는 계좌에 대한 관리를 강화해야 한다는 지적이 나왔습니다.","1일 더불어민주당 김한정 의원실에 따르면, 금융감독원에서 제출받은 자료에 따르면, 지난 3월 말 현재 KB국민은행, 신한은행, 우리은행, 하나은행 등 4대 은행에서 1년 이상 입출금 거래가 전혀 없는 장기 미거래 예금은 모두 15조 7676억원으로, 금융사고가 오랜 기간 적발되지 않을 가능성이 있어 장기간 거래가 없는 계좌에 대한 관리를 강화해야 한다는 지적이 나왔습니다.",-0.1858855038881302,-0.9897372126579285
"4토류를 둘러싼 중국과 미국의 갈등이 고조될 것이라는 우려가 커지는 가운데  친 중국 정부 단체인 드래곤브릿지 가 환경운동가로 위장해 희토류 채굴기업에 반대 캠페인을 전개하는 정황을 발견했다며, 희토류를 둘러싼 중국과 미국의 갈등이 고조될 것이라는 우려가 커지는 가운데 유니온의 주가가 강세여서 유니온은 전거래일대비 940원 15.41% 오른 7040원에 거래되고 있다.","중국과 미국의 4토류를 둘러싼 갈등이 고조되고 있음에도 불구하고, 친 중국 정부 단체인 드래곤브릿지가 환경운동가로 위장하여 희토류 채굴기업에 반대 캠페인을 전개하는 사실이 발견되었다. 이로 인해 희토류를 둘러싼 중국과 미국의 갈등 우려가 더 커지고 있으며, 유니온의 주가가 강세를 보이며 전거래일 대비 940원(15.41%) 상승한 7040원에 거래되고 있다.","중국과 미국의 4토류를 둘러싼 갈등이 고조되고 있음에도 불구하고, 친 중국 정부 단체인 드래곤브릿지가 환경운동가로 위장하여 희토류 채굴기업에 반대 캠페인을 전개하는 사실이 발견되었다. 이로 인해 희토류를 둘러싼 중국과 미국의 갈등 우려가 더 커지고 있으며, 유니온의 주가가 강세를 보이며 전거래일 대비 940원(15.41%) 상승한 7040원에 거래되고 있다.",-0.20399127900600433,-1.8507312536239624
